prep,reference,aligner,caller,N,Precision,Sensitivity,F-measure,vc_run_time
PCR-free-illumina,hg38_T2T_masked,snap-2.0.0,deepvariant-1.4.0,10,0.99847,0.9934999999999998,0.9959900000000002,81838.00963000002
PCR-free-illumina,hg38_T2T_masked,snap-2.0.0,dnascope-1.0-202112.01-PO,10,0.9976199999999998,0.99423,0.9959300000000001,-1.0
PCR-free-illumina,hg38_T2T_masked,snap-2.0.0,octopus-0.7.4,10,0.99368,0.99053,0.9921,45971.91791999999
PCR-free-illumina,hg38_T2T_masked,snap-2.0.0,strelka-2.9.10,10,0.98547,0.99328,0.9893599999999999,10319.518680000001
PCR-free-illumina,hg38_asm5_alt,dragmap-1.2.1,clair3-0.1-r11,10,0.9974699999999999,0.9697699999999999,0.98343,55300.493429999995
PCR-free-illumina,hg38_asm5_alt,dragmap-1.2.1,deepvariant-1.4.0,10,0.9985700000000002,0.97126,0.9847400000000001,76066.67018
PCR-free-illumina,hg38_asm5_alt,dragmap-1.2.1,dnascope-1.0-202112.01-PO,10,0.9978100000000001,0.97369,0.98561,-1.0
PCR-free-illumina,hg38_asm5_alt,dragmap-1.2.1,octopus-0.7.4,10,0.9968,0.96806,0.9822299999999998,40019.246490000005
PCR-free-illumina,hg38_asm5_alt,dragmap-1.2.1,strelka-2.9.10,10,0.9896699999999999,0.96989,0.9796799999999999,8422.6259
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01-recal,clair3-0.1-r11,10,0.9976900000000001,0.99103,0.99434,59624.279579999995
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01-recal,deepvariant-1.4.0,10,0.99896,0.99192,0.99543,86925.20191
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01-recal,dnascope-1.0-202112.01-PO,10,0.9985600000000001,0.9929600000000001,0.99574,-1.0
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01-recal,octopus-0.7.4,10,0.9958899999999999,0.9890899999999998,0.9924799999999999,34307.08619
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01-recal,strelka-2.9.10,10,0.9920300000000001,0.9918100000000001,0.9919399999999999,10610.494600000002
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01,clair3-0.1-r11,10,0.99759,0.99211,0.9948499999999999,58907.84582000001
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01,deepvariant-1.4.0,10,0.99881,0.99245,0.99562,84580.53503
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01,dnascope-1.0-202112.01-PO,10,0.9983599999999999,0.99376,0.99606,-1.0
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01,octopus-0.7.4,10,0.99573,0.9891200000000001,0.9924100000000001,42509.211390000004
PCR-free-illumina,hg38_asm5_alt,sentieon-202112.01,strelka-2.9.10,10,0.98845,0.99196,0.9902000000000001,8791.148079999999
PCR-free-illumina,hg38_asm5_alt,snap-2.0.0,clair3-0.1-r11,10,0.99657,0.9920199999999999,0.9943,54308.77375000001
PCR-free-illumina,hg38_asm5_alt,snap-2.0.0,deepvariant-1.4.0,10,0.99846,0.9934,0.99591,88040.60351000002
PCR-free-illumina,hg38_asm5_alt,snap-2.0.0,dnascope-1.0-202112.01-PO,10,0.9976900000000001,0.99411,0.99587,-1.0
PCR-free-illumina,hg38_asm5_alt,snap-2.0.0,octopus-0.7.4,10,0.99428,0.99035,0.99232,43556.80147
PCR-free-illumina,hg38_asm5_alt,snap-2.0.0,strelka-2.9.10,10,0.9861600000000001,0.99307,0.9896,9025.962410000002
PacBio-CCS-high,hg38_T2T_masked,minimap2-2.23,clair3-0.1-r11,7,0.9980000000000001,0.9987000000000001,0.9983428571428572,8511.028528571429
PacBio-CCS-high,hg38_T2T_masked,minimap2-2.23,deepvariant-1.4.0,7,0.9985285714285714,0.9984571428571429,0.9984857142857143,97083.45658571427
PacBio-CCS-high,hg38_T2T_masked,minimap2-2.23,dnascope_hifi-0.4-202112.01,7,0.9986285714285714,0.9986285714285715,0.9986285714285714,40418.450814285716
PacBio-CCS-high,hg38_T2T_masked,minimap2-2.23,peppermargindv-r0.8,7,0.9982999999999999,0.9984857142857143,0.9984,66857.37601428572
PacBio-CCS-high,hg38_T2T_masked,pbmm2-1.7.0,clair3-0.1-r11,7,0.9984142857142856,0.9987000000000001,0.9985571428571429,8711.991642857143
PacBio-CCS-high,hg38_T2T_masked,pbmm2-1.7.0,deepvariant-1.4.0,7,0.9986714285714285,0.9985142857142858,0.9985857142857143,106692.01068571428
PacBio-CCS-high,hg38_T2T_masked,pbmm2-1.7.0,dnascope_hifi-0.4-202112.01,7,0.9987428571428572,0.9987428571428573,0.9987428571428572,42991.47345714286
PacBio-CCS-high,hg38_T2T_masked,pbmm2-1.7.0,peppermargindv-r0.8,7,0.9984857142857144,0.9984428571428572,0.9984571428571428,74342.94707142857
PacBio-CCS-high,hg38_T2T_masked,sentieon_mm2-202112.01,clair3-0.1-r11,7,0.9979857142857141,0.9987142857142858,0.9983428571428572,8466.2856
PacBio-CCS-high,hg38_T2T_masked,sentieon_mm2-202112.01,deepvariant-1.4.0,7,0.9985285714285714,0.9984571428571429,0.9984857142857143,99546.24842857143
PacBio-CCS-high,hg38_T2T_masked,sentieon_mm2-202112.01,dnascope_hifi-0.4-202112.01,7,0.9986428571428572,0.9986285714285715,0.9986285714285714,36952.283585714285
PacBio-CCS-high,hg38_T2T_masked,sentieon_mm2-202112.01,peppermargindv-r0.8,7,0.9982999999999999,0.9984857142857143,0.9984,69575.56952857142
